date,tour,shows,city,country,venue,created_at,updated_at,tour_id,longitude,latitude,the_geom,cartodb_id
1990-02-17,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,697
1990-02-19,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,698
1990-02-20,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,699
1990-02-21,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,700
1990-02-23,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,701
1990-02-24,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,702
1990-02-26,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,703
1990-02-27,Steel Wheels/Urban Jungle Tour,1,Tokyo,"	Japan",Tokyo Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,139.658203125,35.4606699514953,0101000020E6100000454772F90F756140C91F0C3CF7BA4140,704
1990-05-18,Steel Wheels/Urban Jungle Tour,1,Rotterdam,"	Netherlands",De Kuip,2012-11-13 00:00:00,2012-11-26 00:00:00,4,4.52512,51.89401,0101000020E6100000EFE6A90EB9191240032670EB6EF24940,705
1990-05-19,Steel Wheels/Urban Jungle Tour,1,Rotterdam,"	Netherlands",De Kuip,2012-11-13 00:00:00,2012-11-26 00:00:00,4,4.52512,51.89401,0101000020E6100000EFE6A90EB9191240032670EB6EF24940,706
1990-05-21,Steel Wheels/Urban Jungle Tour,1,Rotterdam,"	Netherlands",De Kuip,2012-11-13 00:00:00,2012-11-26 00:00:00,4,4.52512,51.89401,0101000020E6100000EFE6A90EB9191240032670EB6EF24940,707
1990-05-23,Steel Wheels/Urban Jungle Tour,1,Hanover,Germany,Niedersachsenstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,9.7330313,52.3593277,0101000020E610000048F949B54F772340603C8386FE2D4A40,708
1990-05-24,Steel Wheels/Urban Jungle Tour,1,Hanover,Germany,Niedersachsenstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,9.7330313,52.3593277,0101000020E610000048F949B54F772340603C8386FE2D4A40,709
1990-05-26,Steel Wheels/Urban Jungle Tour,1,Frankfurt,Germany,Waldstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,8.65097,50.06639,0101000020E6100000AF5A99F04B4D21400664AF777F084940,710
1990-05-27,Steel Wheels/Urban Jungle Tour,1,Frankfurt,Germany,Waldstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,8.65097,50.06639,0101000020E6100000AF5A99F04B4D21400664AF777F084940,711
1990-05-30,Steel Wheels/Urban Jungle Tour,1,Cologne,Germany,Müngersdorfer Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,7.017288,50.969943,0101000020E6100000FD304278B4111C40878A71FE267C4940,712
1990-05-31,Steel Wheels/Urban Jungle Tour,1,Cologne,Germany,Müngersdorfer Stadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,7.017288,50.969943,0101000020E6100000FD304278B4111C40878A71FE267C4940,713
1990-06-02,Steel Wheels/Urban Jungle Tour,1,Munich,Germany,Olympiastadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,11.57753,48.13641,0101000020E6100000F2EA1C03B2272740766C04E275114840,714
1990-06-03,Steel Wheels/Urban Jungle Tour,1,Munich,Germany,Olympiastadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,11.57753,48.13641,0101000020E6100000F2EA1C03B2272740766C04E275114840,715
1990-06-06,Steel Wheels/Urban Jungle Tour,1,Berlin,Germany,Olympiastadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,13.2473971180726,52.5153518135924,0101000020E6100000910F7A36AB7E2A402EFF21FDF6414A40,716
1990-06-10,Steel Wheels/Urban Jungle Tour,1,Lisbon,"	Portugal",Estádio José Alvalade,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-9.1846990585327,38.752677643893,0101000020E6100000742497FF905E22C0382D78D157604340,717
1990-06-13,Steel Wheels/Urban Jungle Tour,1,Barcelona,"	Spain",Estadi Olímpic de Montjuïc,2012-11-13 00:00:00,2012-11-26 00:00:00,4,2.1555876,41.3625508,0101000020E610000058AD4CF8A53E01401895D40968AE4440,718
1990-06-14,Steel Wheels/Urban Jungle Tour,1,Barcelona,"	Spain",Estadi Olímpic de Montjuïc,2012-11-13 00:00:00,2012-11-26 00:00:00,4,2.1555876,41.3625508,0101000020E610000058AD4CF8A53E01401895D40968AE4440,719
1990-06-16,Steel Wheels/Urban Jungle Tour,1,Madrid,"	Spain",Estadio Vicente Calderón,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-3.720750364,40.40173558,0101000020E61000006ABC749318C40DC05DBF60376C334440,720
1990-06-17,Steel Wheels/Urban Jungle Tour,1,Madrid,"	Spain",Estadio Vicente Calderón,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-3.720750364,40.40173558,0101000020E61000006ABC749318C40DC05DBF60376C334440,721
1990-06-20,Steel Wheels/Urban Jungle Tour,1,Marseille,"	France",Stade Vélodrome,2012-11-13 00:00:00,2012-11-26 00:00:00,4,5.37249,43.29368,0101000020E61000002159C0046E7D1540A1BE654E97A54540,722
1990-06-22,Steel Wheels/Urban Jungle Tour,1,Paris,"	France",Parc des Princes,2012-11-13 00:00:00,2012-11-26 00:00:00,4,2.25457,48.84106,0101000020E61000007E5704FF5B090240A4FCA4DAA76B4840,723
1990-06-23,Steel Wheels/Urban Jungle Tour,1,Paris,"	France",Parc des Princes,2012-11-13 00:00:00,2012-11-26 00:00:00,4,2.25457,48.84106,0101000020E61000007E5704FF5B090240A4FCA4DAA76B4840,724
1990-06-25,Steel Wheels/Urban Jungle Tour,1,Paris,"	France",Parc des Princes,2012-11-13 00:00:00,2012-11-26 00:00:00,4,2.25457,48.84106,0101000020E61000007E5704FF5B090240A4FCA4DAA76B4840,725
1990-06-27,Steel Wheels/Urban Jungle Tour,1,Basel,"	Switzerland",St. Jakob Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,7.617629,47.540531,0101000020E61000002A1DACFF73781E40E140481630C54740,726
1990-07-04,Steel Wheels/Urban Jungle Tour,1,London,England,Wembley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-0.288848,51.5582,0101000020E61000003FC6DCB5847CD2BF4850FC1873C74940,727
1990-07-06,Steel Wheels/Urban Jungle Tour,1,London,England,Wembley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-0.288848,51.5582,0101000020E61000003FC6DCB5847CD2BF4850FC1873C74940,728
1990-07-07,Steel Wheels/Urban Jungle Tour,1,London,England,Wembley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-0.288848,51.5582,0101000020E61000003FC6DCB5847CD2BF4850FC1873C74940,729
1990-07-09,Steel Wheels/Urban Jungle Tour,1,Glasgow,"	Scotland",Hampden Park,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-4.251773,55.825739,0101000020E6100000A774B0FECF0111C0E17F2BD9B1E94B40,730
1990-07-16,Steel Wheels/Urban Jungle Tour,1,Cardiff,Wales,Cardiff Arms Park,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-3.18315,51.48054,0101000020E61000006519E258177709C0BD35B05582BD4940,731
1990-07-18,Steel Wheels/Urban Jungle Tour,1,Newcastle,England,St James' Park,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-1.6216268,54.9755392,0101000020E61000005166834C32F2F9BF4DF8A57EDE7C4B40,732
1990-07-20,Steel Wheels/Urban Jungle Tour,1,Manchester,England,Maine Road,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-2.23516,53.45716,0101000020E61000006F9EEA909BE101C00A85083884BA4A40,733
1990-07-21,Steel Wheels/Urban Jungle Tour,1,Manchester,England,Maine Road,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-2.23516,53.45716,0101000020E61000006F9EEA909BE101C00A85083884BA4A40,734
1990-07-25,Steel Wheels/Urban Jungle Tour,1,Rome,"	Italy",Stadio Flaminio,2012-11-13 00:00:00,2012-11-26 00:00:00,4,12.47221584,41.92694171,0101000020E6100000C408E1D1C6F1284058AD4CF8A5F64440,735
1990-07-26,Steel Wheels/Urban Jungle Tour,1,Rome,"	Italy",Stadio Flaminio,2012-11-13 00:00:00,2012-11-26 00:00:00,4,12.47221584,41.92694171,0101000020E6100000C408E1D1C6F1284058AD4CF8A5F64440,736
1990-07-28,Steel Wheels/Urban Jungle Tour,1,Turin,"	Italy",Stadio Delle Alpi,2012-11-13 00:00:00,2012-11-26 00:00:00,4,7.64523,45.10874,0101000020E6100000A297512CB7941E402EE23B31EB8D4640,737
1990-07-31,Steel Wheels/Urban Jungle Tour,1,Vienna,"	Austria",Praterstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,16.3688,48.20254,0101000020E6100000CAC342AD695E3040E010AAD4EC194840,738
1990-08-03,Steel Wheels/Urban Jungle Tour,1,Gothenburg,"	Sweden",Eriksberg Docks Concert Grounds,2012-11-13 00:00:00,2012-11-26 00:00:00,4,11.91395,57.7012,0101000020E6100000C05B2041F1D3274044FAEDEBC0D94C40,739
1990-08-04,Steel Wheels/Urban Jungle Tour,1,Gothenburg,"	Sweden",Eriksberg Docks Concert Grounds,2012-11-13 00:00:00,2012-11-26 00:00:00,4,11.91395,57.7012,0101000020E6100000C05B2041F1D3274044FAEDEBC0D94C40,740
1990-08-06,Steel Wheels/Urban Jungle Tour,1,Oslo,"	Norway",Valle Hovin Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,10.90659,59.97086,0101000020E6100000E3C281902CD025404E7FF62345FC4D40,741
1990-08-07,Steel Wheels/Urban Jungle Tour,1,Oslo,"	Norway",Valle Hovin Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,10.90659,59.97086,0101000020E6100000E3C281902CD025404E7FF62345FC4D40,742
1990-08-09,Steel Wheels/Urban Jungle Tour,1,Copenhagen,"	Denmark",Idrætsparken,2012-11-13 00:00:00,2012-11-26 00:00:00,4,12.5676,55.67568,0101000020E6100000516B9A779C222940D847A7AE7CD64B40,743
1990-08-13,Steel Wheels/Urban Jungle Tour,1,Berlin,Germany,Radrennbahn Weißensee,2012-11-13 00:00:00,2012-11-26 00:00:00,4,13.46808,52.56157,0101000020E6100000C8D2872EA8EF2A4016359886E1474A40,744
1990-08-14,Steel Wheels/Urban Jungle Tour,1,Berlin,Germany,Radrennbahn Weißensee,2012-11-13 00:00:00,2012-11-26 00:00:00,4,13.46808,52.56157,0101000020E6100000C8D2872EA8EF2A4016359886E1474A40,745
1990-08-16,Steel Wheels/Urban Jungle Tour,1,Berlin,Germany,Parkstadion,2012-11-13 00:00:00,2012-11-26 00:00:00,4,13.37698,52.51607,0101000020E6100000FE7DC68503C12A402E39EE940E424A40,746
1990-08-18,Steel Wheels/Urban Jungle Tour,1,Prague,"	Czechoslovakia",Strahov,2012-11-13 00:00:00,2012-11-26 00:00:00,4,14.3794,50.08367,0101000020E61000006E3480B740C22C4002D4D4B2B50A4940,747
1990-08-24,Steel Wheels/Urban Jungle Tour,1,London,England,Wembley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-0.288848,51.5582,0101000020E61000003FC6DCB5847CD2BF4850FC1873C74940,748
1990-08-25,Steel Wheels/Urban Jungle Tour,1,London,England,Wembley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,4,-0.288848,51.5582,0101000020E61000003FC6DCB5847CD2BF4850FC1873C74940,749
1994-08-01,Voodoo Lounge Tour,1,Washington D.C.,"	United States",Robert F. Kennedy Memorial Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-76.9748001,38.8902512,0101000020E610000003098A1F633E53C0CBA145B6F3714340,750
1994-08-03,Voodoo Lounge Tour,1,Washington D.C.,"	United States",Robert F. Kennedy Memorial Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-76.9748001,38.8902512,0101000020E610000003098A1F633E53C0CBA145B6F3714340,751
1994-08-06,Voodoo Lounge Tour,1,Birmingham,US,Legion Field,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-86.84266,33.50985,0101000020E61000006E693524EEB555C0CCEEC9C342C14040,752
1994-08-14,Voodoo Lounge Tour,1,East Rutherford,US,Giants Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-74.07664,40.80881,0101000020E6100000306475ABE78452C0C156091687674440,755
1994-08-15,Voodoo Lounge Tour,1,East Rutherford,US,Giants Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-74.07664,40.80881,0101000020E6100000306475ABE78452C0C156091687674440,756
1994-08-17,Voodoo Lounge Tour,1,East Rutherford,US,Giants Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-74.07664,40.80881,0101000020E6100000306475ABE78452C0C156091687674440,757
1994-08-19,Voodoo Lounge Tour,1,Toronto,"	Canada",CNE Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-79.40131,43.63517,0101000020E6100000B2632310AFD953C03EB324404DD14540,758
1994-08-20,Voodoo Lounge Tour,1,Toronto,"	Canada",CNE Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-79.40131,43.63517,0101000020E6100000B2632310AFD953C03EB324404DD14540,759
1994-08-23,Voodoo Lounge Tour,1,Winnipeg,"	Canada",Winnipeg Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-97.14111,49.89953,0101000020E6100000DEC83CF2074958C0ACE28DCC23F34840,760
1994-08-26,Voodoo Lounge Tour,1,Madison,"	United States",Camp Randall,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-89.40901,43.07107,0101000020E61000002A6F47382D5A56C005DD5ED218894540,761
1994-08-28,Voodoo Lounge Tour,1,Cleveland,US,Cleveland Municipal Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-90.75459,33.76218,0101000020E6100000DFF8DA334BB056C028D53E1D8FE14040,762
1994-08-30,Voodoo Lounge Tour,1,Cincinnati,US,Riverfront Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-84.51766,39.09569,0101000020E6100000A29C6857212155C0F146E6913F8C4340,763
1994-09-04,Voodoo Lounge Tour,1,Foxboro,US,Sullivan Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-71.24891,42.06546,0101000020E61000006E693524EECF51C01C9947FE60084540,764
1994-09-05,Voodoo Lounge Tour,1,Foxboro,US,Sullivan Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-71.24891,42.06546,0101000020E61000006E693524EECF51C01C9947FE60084540,765
1994-09-07,Voodoo Lounge Tour,1,Raleigh,US,Carter–Finley Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-78.71924,35.80293,0101000020E6100000677E350708AE53C0187D0569C6E64140,766
1994-09-09,Voodoo Lounge Tour,1,East Lansing,US,Spartan Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-84.48622,42.72578,0101000020E610000050AA7D3A1E1F55C0A20BEA5BE65C4540,767
1994-09-11,Voodoo Lounge Tour,1,Chicago,US,Soldier Field,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-87.61536,41.86229,0101000020E61000000FD1E80E62E755C07CD5CA845FEE4440,768
1994-09-12,Voodoo Lounge Tour,1,Chicago,US,Soldier Field,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-87.61536,41.86229,0101000020E61000000FD1E80E62E755C07CD5CA845FEE4440,769
1994-09-22,Voodoo Lounge Tour,1,Philadelphia,US,Veterans Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-75.173492,39.906727,0101000020E6100000B70BCD751ACB52C0AB2688BA0FF44340,770
1994-09-23,Voodoo Lounge Tour,1,Philadelphia,US,Veterans Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-75.173492,39.906727,0101000020E6100000B70BCD751ACB52C0AB2688BA0FF44340,771
1994-09-25,Voodoo Lounge Tour,1,Columbia,US,Williams-Brice Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-81.01937,33.97453,0101000020E61000008121AB5B3D4154C0467C2766BDFC4040,772
1994-09-27,Voodoo Lounge Tour,1,Memphis,US,Liberty Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-89.97595,35.12329,0101000020E6100000FF21FDF6757E56C040F67AF7C78F4140,773
1994-09-29,Voodoo Lounge Tour,1,Pittsburgh,US,Three Rivers Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-80.05275,40.37411,0101000020E61000004C378941600354C0A48D23D6E22F4440,774
1994-10-01,Voodoo Lounge Tour,1,Ames,US,Cyclone Field,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-93.6202,42.02534,0101000020E6100000AB3E575BB16757C0ECA353573E034540,775
1994-10-04,Voodoo Lounge Tour,1,Edmonton,"	Canada",Commonwealth Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-113.47664,53.55654,0101000020E6100000CAFD0E45815E5CC03A75E5B33CC74A40,776
1994-10-05,Voodoo Lounge Tour,1,Edmonton,"	Canada",Commonwealth Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-113.47664,53.55654,0101000020E6100000CAFD0E45815E5CC03A75E5B33CC74A40,777
1994-10-10,Voodoo Lounge Tour,1,New Orleans,"	United States",Louisiana Superdome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-90.0785675,29.9515705,0101000020E6100000971C774A078556C0CFDA6D179AF33D40,778
1994-10-14,Voodoo Lounge Tour,1,Las Vegas,US,MGM Grand Garden Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-115.172111,36.101688,0101000020E61000002254A9D903CB5CC0452A8C2D040D4240,779
1994-10-15,Voodoo Lounge Tour,1,Las Vegas,US,MGM Grand Garden Arena,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-115.172111,36.101688,0101000020E61000002254A9D903CB5CC0452A8C2D040D4240,780
1994-10-17,Voodoo Lounge Tour,1,San Diego,US,Jack Murphy Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-117.1248,32.78471,0101000020E61000009CA223B9FC475DC00D6C956071644040,781
1994-10-19,Voodoo Lounge Tour,1,Pasadena,US,Rose Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-118.16565,34.16314,0101000020E6100000462575029A8A5DC0B05582C5E1144140,782
1994-10-21,Voodoo Lounge Tour,1,Pasadena,US,Rose Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-118.16565,34.16314,0101000020E6100000462575029A8A5DC0B05582C5E1144140,783
1994-10-23,Voodoo Lounge Tour,1,Salt Lake City,US,Rice-Eccles Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-111.85015,40.75885,0101000020E610000071AC8BDB68F65BC0E9482EFF21614440,784
1994-10-26,Voodoo Lounge Tour,1,Oakland,US,Oakland Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-122.19388,37.75704,0101000020E61000004DD6A887688C5EC0C6E1CCAFE6E04240,785
1994-10-28,Voodoo Lounge Tour,1,Oakland,US,Oakland Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-122.19388,37.75704,0101000020E61000004DD6A887688C5EC0C6E1CCAFE6E04240,786
1994-10-29,Voodoo Lounge Tour,1,Oakland,US,Oakland Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-122.19388,37.75704,0101000020E61000004DD6A887688C5EC0C6E1CCAFE6E04240,787
1994-10-31,Voodoo Lounge Tour,1,Oakland,US,Oakland Coliseum,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-122.19388,37.75704,0101000020E61000004DD6A887688C5EC0C6E1CCAFE6E04240,788
1994-11-03,Voodoo Lounge Tour,1,El Paso,US,Sun Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-106.50647,31.76504,0101000020E6100000ED9925016AA05AC0C02154A9D9C33F40,789
1994-11-05,Voodoo Lounge Tour,1,San Antonio,US,Alamodome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-98.47857,29.41808,0101000020E610000031B610E4A09E58C0971C774A076B3D40,790
1994-11-11,Voodoo Lounge Tour,1,Little Rock,US,War Memorial Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-92.33139,34.74292,0101000020E61000002C0E677E351557C0ACC5A700185F4140,791
1994-11-13,Voodoo Lounge Tour,1,Houston,US,Astrodome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-95.3884,29.69142,0101000020E61000000D71AC8BDBD857C0E2CCAFE600B13D40,792
1994-11-15,Voodoo Lounge Tour,1,Atlanta,US,Georgia Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-84.40101,33.75616,0101000020E61000009DD7D825AA1955C08D45D3D9C9E04040,793
1994-11-16,Voodoo Lounge Tour,1,Atlanta,US,Georgia Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-84.40101,33.75616,0101000020E61000009DD7D825AA1955C08D45D3D9C9E04040,794
1994-11-18,Voodoo Lounge Tour,1,Dallas,US,Cotton Bowl,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-96.75861,32.7784,0101000020E6100000CA1AF5108D3058C06B9A779CA2634040,795
1994-11-22,Voodoo Lounge Tour,1,Tampa,US,Tampa Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-82.35872,28.14462,0101000020E6100000F41ABB44F59654C0F758FAD005253C40,796
1994-11-25,Voodoo Lounge Tour,1,Miami,US,Joe Robbie Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-80.24559,25.87441,0101000020E6100000618E1EBFB70F54C09D4B7155D9DF3940,797
1994-11-27,Voodoo Lounge Tour,1,Gainesville,US,Ben Hill Griffin Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-82.34965,29.6514,0101000020E6100000F8C264AA609654C0499D8026C2A63D40,798
1994-12-01,Voodoo Lounge Tour,1,Pontiac,US,Pontiac Silverdome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-83.25526,42.64901,0101000020E610000087FE092E56D054C073637AC212534540,799
1994-12-03,Voodoo Lounge Tour,1,Toronto,"	Canada",Sky Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-79.38532,43.64856,0101000020E6100000A99F3715A9D853C034BF9A0304D34540,800
1994-12-05,Voodoo Lounge Tour,1,Montreal,"	Canada",Olympic Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-73.5518360137939,45.5577840508422,0101000020E6100000FA27B858516352C0732EC55565C74640,801
1994-12-06,Voodoo Lounge Tour,1,Montreal,"	Canada",Olympic Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-73.5518360137939,45.5577840508422,0101000020E6100000FA27B858516352C0732EC55565C74640,802
1994-12-08,Voodoo Lounge Tour,1,Syracuse,"	United States",Carrier Dome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-76.13827,43.0376,0101000020E610000026016A6AD90853C0302AA913D0844540,803
1994-12-11,Voodoo Lounge Tour,1,Minneapolis,US,Hubert H. Humphrey Metrodome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-93.25668,44.97345,0101000020E61000006362F3716D5057C0462575029A7C4640,804
1994-12-15,Voodoo Lounge Tour,1,Seattle,US,Kingdome,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-122.33149,47.59827,0101000020E6100000DE3CD52137955EC0C616821C94CC4740,805
1994-12-17,Voodoo Lounge Tour,1,Vancouver,"	Canada",BC Place Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-123.11033,49.27625,0101000020E610000022718FA50FC75EC08FC2F5285CA34840,806
1994-12-18,Voodoo Lounge Tour,1,Vancouver,"	Canada",BC Place Stadium,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-123.11033,49.27625,0101000020E610000022718FA50FC75EC08FC2F5285CA34840,807
1995-01-14,Voodoo Lounge Tour,1,Mexico City,"	Mexico",Autodromo Hermanos Rodriguez,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-99.0927,19.40849,0101000020E6100000B515FBCBEEC558C038BEF6CC92683340,808
1995-01-16,Voodoo Lounge Tour,1,Mexico City,"	Mexico",Autodromo Hermanos Rodriguez,2012-11-13 00:00:00,2012-11-26 00:00:00,30,-99.0927,19.40849,0101000020E6100000B515FBCBEEC558C038BEF6CC92683340,809
